"","SMILES","E","HOMO-LUMO gap"
"9879","CCC1(C(=O)NC(=O)NC1=O)C2=CC=C(C=C2)Cl",148.101,5.267856
"9880","CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C",323.899,4.7095068
"9881","COC(=O)C([N+](=O)[O-])(F)F",54.661,5.8980396
"9882","CCCC1(CCN(C1)C)C2=CC(=CC=C2)O",216.138,5.7677037
"9883","C1(C(O1)(F)F)(C(F)(F)F)F",29.667,10.4853735
"9884","COC(CCl)(F)F",57.928,8.6661129
"9889","CC(=O)CF",52.127,6.2817006
"9890","C(C(F)F)F",36.967,11.0722932
"9891","CN(C)C(=O)F",64.337,8.1782376
"9892","COC(C(F)(F)F)O",62.097,9.8535573
"9893","COC(=O)C(F)(F)F",47.263,7.4520027
"9894","C(C(F)(F)F)(C(F)(F)F)Cl",36.326,8.5180905
"9895","CC1=C(C(CCC1)(C)C)C=O",158.552,5.1026913
"9896","CC12CCC3C(C1CCC2(CC=C)O)CCC4=CCCCC34",322.843,6.2408856
"9897","CCOC(C(F)(F)F)O",80.791,9.8203611
"9898","CCC(C(=O)O)F",75.212,7.5483261
"9899","C1=CC=C(C(=C1)C(=O)O)C(F)(F)F",82.343,5.6327421
"9900","CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CF)O)C)O",313.511,4.9911303
"9901","CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C#C)O)C",295.474,5.0594274
"9902","CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(=CO)C(=O)C4)C",328.86,5.1908517
"9904","CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34",270.513,5.1051402
"9905","C1=CC=C(C=C1)C(=O)C(F)(F)F",78.584,5.1639138
"9906","C1(=C(C(=C(C(=C1F)F)F)F)F)C(F)(F)F",48.15,5.9301474
"9913","CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O",239.912,5.0969772
"9915","CC12CCC(CC1CCC3C2CCC4(C3CCC4O)C)F",311.415,8.8008024
"9918","CNCCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31",218.439,4.3952313
"9921","CC1=C2C=CC=C(C2=NC3=C1C=CC4=CC=CC=C43)F",165.77,3.7272258
"9922","C1CN1C2=CC(=O)C(=O)C3=CC=CC=C32",122.736,3.474717
"9923","C(C1=C(C(=C(C(=C1F)F)F)F)F)O",65.447,6.1992543
"9924","C1=CC=C(C=C1)C(C(=NO)C2=CC=CC=C2)O",160.499,5.2098987
"9925","CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OC)CCN",248.105,4.7650152
"9927","CN(C)CC1=C(OC(=C1)C2=CC=CC=C2)C3=CC=CC=C3",221.572,4.065174
"9929","CN(C)CCC1=C(OC(=C1)C2=CC=CC=C2)C3=CC=CC=C3",239.75,4.1068053
"9931","CN(C)CCCC1=C(OC(=C1)C2=CC=CC=C2)C3=CC=CC=C3",259.113,4.0502085
"9932","C1CCC2=C(C1)C(=O)C=C(C2=O)N3CC3",152.536,3.3939033
"9933","CC1=C(C=CC=C1Cl)F",74.638,6.2316342
"9934","C1C(NCS1)C(=O)O",78.658,5.9919141
"9935","C1=CC=C(C(=C1)C(=O)O)F",72.499,5.8126002
"9936","C1=C(C=C(C(=C1[N+](=O)[O-])N)[N+](=O)[O-])C(F)(F)F",88.993,3.8134815
"9937","C1=CC(=C(C=C1F)O)[N+](=O)[O-]",67.911,4.2757794
"9938","C1CC2=CC=CC=C2C=C1",111.731,5.058339
"9942","CCC(=O)N1C2CCC1CN(C2)CC=CC3=CC=CC=C3",259.072,4.3897893
"9945","C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)CF",153.368,4.8689574
"9946","C1=CC=C(C=C1)C(CF)O",102.981,6.4822383
"9947","C1=CC=C(C=C1)C(=O)CF",87.854,5.232483
"9948","C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2",145.93,4.8724947
"9950","CCCN(CCC)CCCOC(=O)C1=CC=C(C=C1)F",252.999,4.3359135
"9952","CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)F",290.626,4.304622
"9954","C1=CC(=C(C=C1CCNC2=CC(=NC=C2)N)O)O",179.539,5.1620091
"9955","C1=C2C(=NC(=N1)N)N=CN2",74.751,4.6871946
"9956","C1=CC(=C(N=C1)N)N",81.617,5.2724817
"9957","CC1=C(C=C(C=C1)N)F",91.222,5.6368236
"9958","CC1=CC(=C(C=C1)O)O",90.423,5.746752
"9959","COC(=O)CF",56.46,7.7695434
"9960","C1COCC1O",80.204,8.7790344
"9961","CCOC(=O)C(F)F",70.9,7.3507815
"9962","C[Si](C)(C1=CC=CC=C1)F",112.887,6.4275462
"9963","C1=CC(=CC(=C1)C(F)(F)F)C(=O)O",81.6,5.7437589
"9964","C1=CC(=CC=C1C(F)(F)F)N",81.96,5.6438982
"9966","C1=CC(=CC=C1C(=O)O)C(F)(F)F",81.599,5.6721966
"9967","CC(=O)C1=CC(=CC=C1)F",87.083,5.22432
"9968","C1=CC(=CC(=C1)F)C(=O)O",72.309,5.6762781
"9971","C1=CC(=C(C=C1C(=O)O)F)N",83.682,5.0245986
"9972","C1=CC(=CC=C1C(=O)NN)F",92.193,5.776683
"9973","C1=CC(=CC=C1C(=O)O)F",72.338,5.7693363
"9974","C1=CC(=CC(=C1)F)CCl",75.094,5.874639
"9975","COC1=CC(=CC=C1)F",83.487,6.0384432
"9976","C1=CC(=CC(=C1)F)CC(C(=O)O)N",120.989,5.9979003
"9977","C1=CC=NC(=C1)NC(=O)CF",91.825,5.4634959
"9978","C1=CC=C(C=C1)CC(C(=O)O)F",110.294,6.554889
"9979","CCOC1=CC=C(C=C1)NC(=O)C(F)(F)F",131.156,5.0090889
"9982","CCNC(C)CC1=CC=CC=C1",171.044,5.9491944
"9983","COC1=C(C=CC(=C1)C=CCO)O",136.387,4.6450191
"9984","COC1=C(C=CC(=C1)C=CC=O)O",121.227,3.961776
"9985","CCCC1CCCCN1",160.007,7.7281842
"9986","CC(CC1=CC=C(C=C1)F)N",129.04,5.8566804
"9987","COC1=CC=C(C=C1)F",83.483,5.6210418
"9988","CCOC(=O)CF",75.278,7.6909065
"9989","CC(=CCCC(=CC(=O)O)C)C",161.35,5.0567064
"9990","CC(CCCCCCCF)CC(=O)O",206.771,7.6356702
"9991","CC(=NN=C(N)N)C=NN=C(N)N",137.245,4.0493922
"9992","C(CF)OC(=O)CF",71.17,7.6653291
"9993","C1=CC(=CC=C1F)Br",55.904,5.9059305
"9994","CC(=O)N1CC1",71.847,6.807942
"9996","C(CF)N",57.338,8.4933294
"9998","CCCF",64.254,11.0230431
"9999","C(#N)C#N",12.707,7.4941782
"10000","C(CCl)C(F)(F)F",50.267,8.6059788
"10001","C(CN)C(F)(F)F",66.989,8.6565894
"10002","C(C(Cl)Cl)C(F)(F)F",44.858,7.8968862
"10003","CCOCC(F)(F)F",77.398,9.580641
"10004","C(CF)C(=O)O",56.48,7.6860087
"10005","C(#N)N=C(N)N",49.31,6.606588
"10006","C1C(=O)NC(=O)N1",54.433,6.9257613
"10007","CC(C)(CC1=CC=C(C=C1)Cl)N",146.716,6.0509598
"10008","C1=CC=C(C=C1)F",61.331,6.3848265
"10009","C1=CC(=CN=C1)N",69.837,5.3935662
"10010","C(CSSCCC(C(=O)O)N)C(C(=O)O)N",174.736,5.7720573
"10011","CC(CCCCCF)CC(=O)O",169.185,7.6601592
"10013","CC(CCCCCCCCC(=O)O)CCCCCCCCF",357.88,7.6081881
"10014","C(CCCCC(=O)CCCCCCCCCF)CCCCF",348.949,6.3129921
"10015","CCCCCCC(=O)CCCCCC",244.075,6.1641534
"10016","CC(=O)OCCF",75.216,7.7153955
"10017","C(CF)OC(=O)Cl",51.501,8.0157939
"10019","C(CN)CF",76.163,8.6005368
"10020","C(C(=O)O)NC(=O)N",72.794,7.112694
"10021","CCOC(=O)CCCCCCCCF",207.18,7.5651963
"10022","C(CCBr)CF",78.007,7.3714611
"10023","C(CCCl)CF",78.281,8.6837994
"10024","CCOCOCC",113.202,9.7700226
"10025","C(CCCF)CCN",132.603,8.5164579
"10026","CCCCCON=O",108.576,5.3092152
"10027","CCCCCCCCF",158.383,10.1852472
"10028","C(=CC(=O)O)C#CC#CC#N",61.472,4.0692555
"10030","C#CCCCCCCCF",146.562,8.5126485
"10031","C(CCCCF)CCCCCl",172.435,8.6035299
"10032","C(CCCCO)CCCCF",181.139,8.7273354
"10033","C(CCCCF)CCCC=O",165.307,6.2095941
"10034","COC(=O)CCCCCCCCCCCCCCCCCF",357.927,7.5472377
"10035","C(CCOCCCCF)CC#N",162.485,8.1227292
"10036","C(COCOCCOCCF)OCCF",187.56,8.8318218
"10037","C=C=C",37.178,7.7175723
"10041","CC(C)(C)C",104.927,10.6265934
"10044","CC(C)C(C)(C)C",142.422,10.1267457
"10045","CC(C(C)(C)C)O",127.321,8.8533177
"10047","CC1(C2CCC1(C=C2)C)C",154.841,6.9121563
"10048","CC1(C2CCC1(C(C2)Cl)C)C",165.665,8.1020496
"10049","CC1(C2CCC1(C(C2)O)C)C",173.948,8.9861025
"10050","CC1(C2CCC1(C(=O)C2)C)C",158.717,6.0036144
"10053","CC12CCC(CC1CCC3C2C(CC4(C3(CCC4C5=COC(=O)C=C5)O)C)O)O",364.647,4.6686918
"10058","CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CC(C5C6=CC(=O)OC6)OC(=O)C)O)C)C)OC)O",514.074,6.002526
"10059","CC12CCC(CC1CCC3C2CCC4(C3(CC(C4C5=COC(=O)C=C5)O)O)C)O",364.188,4.6975344
"10060","CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=COC(=O)C=C5)O)C)O",360.173,4.6167207
"10062","CC12CCC(C=C1CCC3C2CCC4(C3(CCC4C5=COC(=O)C=C5)O)C)O",345.614,4.7339958
"10063","CC12CCC(CC1CCC3C2CCC4(C35C(O5)CC4C6=COC(=O)C=C6)C)O",345.614,4.6352235
"10065","CC12CCC(=O)C=C1CCC3C2(C(=O)CC4(C3CCC4(C)O)C)F",290.018,4.5671985
"10066","C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl",117.494,5.4575097
"10071","CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O",357.082,5.9641599
"10072","CCC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C",287.879,4.7514102
"10073","CCC12CCCN3C1C4(CC3)C(CC2)N(C5=C4C=CC=C5OC)C(=O)C",324.009,5.0686788
"10074","COC1CC23C4=C(CCN2CC=C3C=C1)COC(=O)C4",216.992,4.8178026
"10075","CC(=O)OC1=CCC2C3CC4=C5C2(C1OC5=C(C=C4)OC)CCN3C",266.46,5.2338435
"10077","CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(=O)CC4",221.838,4.7696409
"10083","C1CCNC(C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)O",233.496,6.0632043
"10084","C1=CC(=CC=C1C(C2=CC=C(C=C2)N)(C3=CC=C(C=C3)N)O)N",229.303,5.1035076
"10086","CCN1CCCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O",306.315,5.4322044
"10087","C1=CC=C2C(=C1)C3=CC=CC=C3C2(C(=O)O)O",137.498,4.9065072
"10089","CCC(=O)C(CC(C)N1CCOCC1)(C2=CC=CC=C2)C3=CC=CC=C3",315.393,4.285575
"10090","CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C2=CC=CC=C2",269.415,4.7024322
"10091","CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=COC(=O)C=C6)O)C)CO)O)OC)O",495.905,4.6602567
"10095","CC12CCC3C(C1(CCC2C4=CC(=O)OC4)O)CCC5C3(CCC(C5)O)C=O",345.677,5.5375071
"10097","CC1CC(=CC(=O)C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC",214.366,4.5244788
"10099","CC1CCC2C13CC=C(C(C3)C2(C)C)C",234.871,6.9257613
"10100","CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C",310.301,5.6662104
"10101","CCC(=O)C1(CCN(CC1)C)C2=CC(=CC=C2)O",223.732,4.8382101
"10102","CC1(C=CC23C1CCC(C2)(CCC3)C)C",235.181,7.1322852
"10104","CC12CCC(CC1(CCC3C2CCC4(C35C(O5)CC4C6=COC(=O)C=C6)C)O)O",349.275,4.6907319
"10105","CC(C)C1(OCC(O1)CO)C(C)C",195.785,8.6438007
"10106","CC(C)C12CCC(O1)(CC2)C",173.339,8.6862483
"10107","CCOP(=O)(OCC)OC(=CCl)C1=C(C=C(C=C1)Cl)Cl",169.687,5.3258133
"10108","CC1=CC(CC(=O)C1)(C)C",139.17,6.048783
"10110","C#CC(=O)O",29.933,6.4003362
"10111","CN=C(N)N",69.171,7.3695564
"10113","C(=O)(C(=O)N)N",50.182,5.7089301
"10116","CC1(CCC2C(=C1)CCC3C2(CCCC3(C)C(=O)O)C)C=C",306.665,6.6452262
"10117","CC(=C1CCC2C(=C1)CCC3C2(CCCC3(C)C(=O)O)C)C",306.982,5.0934399
"10121","CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C",565.836,2.2850958
"10123","CC1=CCCC2(C1CC(CC2)C(=C)C)C",234.748,6.8449476
"10128","CC1(C2CCC(C1C2)(C)O)C",173.482,8.6217606
"10129","CC1CCC2CC1C2(C)C",170.414,9.3090852
"10130","CC(=O)C1CC(C1(C)C)CC(=O)O",164.804,6.1758537
"10131","CC1(C(CC1C(=O)O)CC(=O)O)C",150.16,7.1896983
"10132","C(=O)(C(=O)O)C(=O)O",40.659,3.6676359
"10134","CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C",468.439,6.9497061
"10137","CC1(CCCC2(C3C1C(C2=C)CC3)C)C",234.892,7.1254827
"10138","C1C2=CC(=O)C(=CC2=C3C1(COC4=C3C=CC(=C4O)O)O)O",171.146,2.9990862
"10139","C1=CC(=CC=C1C(C2=CC=C(C=C2)F)C(Cl)(Cl)Cl)F",131.905,5.2752027
"10141","C1=CC(=C2C(=O)C=CC(=O)C2=C1O)O",95.524,2.9400405
"10142","CC1=C(C(=O)C(=C2C(=O)C(=C(C(=O)C2=O)C)O)C(=C1O)O)O",153.45,1.8481032
"10143","CN1CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)OC)OC",266.311,4.756308
"10144","C1OC2=C(O1)C3=C4C(=C2)C=CN=C4C(=O)C5=CC=CC=C53",147.785,3.6257325
"10145","CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)OC)OC)OC",285.105,4.5865176
"10146","CN1CCC2=CC(=C(C3=C2C1CC4=CC=CC=C43)OC)OC",240.66,4.9307241
"10147","CN1CC2=C(C=CC3=C2OCO3)C4C1C5=CC6=C(C=C5CC4O)OCO6",240.094,5.2754748
"10148","CC1=CC(=C2C(=C1O)C(=O)C3=C(C=CC(=C3C2=O)O)O)O",152.015,2.9438499
"10149","CC1=C(C2=C(C(=C1CC(=O)C)O)C(=O)C(=CC2=O)OC)O",181.197,2.8437171
"10150","CC1=CC(=C2C(=C1O)C(=O)C3=CC(=CC(=C3C2=O)O)O)O",151.989,3.115545
"10151","CC1=CC(=C2C(=C1O)C(=O)C3=C(C2=O)C(=CC=C3)O)O",148.878,3.0687438
"10152","CC1=CC(=C2C(=C1O)C(=O)C3=CC(=CC(=C3C2=O)O)OC)O",170.907,3.1465644
"10153","CN1CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)OC)O)OC",266.316,4.8096396
"10154","CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)O)OC)O",247.194,4.7320911
"10155","C1=CC(=C(C(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O",109.88,5.085549
"10156","CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)O)OC)OC)OC",276.634,3.8703504
"10157","CCC(C)C(=O)OC1C(C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)OC(=O)C",282.624,4.3522395
"10158","CC(=CC(=O)OC1C(C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)OC(=O)C)C",267.33,4.3478859
"10161","CC1=CC2=C(C3=CC(=C(C=C3N=C2C=C1N)N)C)C4=CC=CC=C4",234.185,3.4651935
"10162","C1=CC=C2C(=C1)C(=C3C=CC(=CC3=N2)N)C4=CC=C(C=C4)N",196.31,3.4845126
"10163","C1=CC=C2C(=C1)C(=O)C3=CC(=C(C(=C3C2=O)O)CO)O",149.661,3.7136208
"10164","COC1=C(C2=C(C=C1)C(C3C4=CC5=C(C=C4CCN3C2)OCO5)O)OC",255.075,5.1968379
"10165","COC1=C(C2=C(CC3C4=C(C(=C(C=C4CCN3C2)OC)OC)O)C=C1)OC",288.778,5.5772337
"10166","CC1CC2=C(C(O1)C)C(=O)C3=C(C2=O)C=CC=C3OC",193.849,3.6303582
"10167","CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)O",140.741,4.0077609
"10168","C1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C=C3C2=O)C(=O)O)O",138.177,3.311457
"10169","C1=CC(=C2C(=C1C(=O)O)C(=O)C3=CC(=CC(=C3C2=O)O)O)O",141.082,3.5362116
"10170","CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC",470.964,4.7173977
"10172","C1CN2CCC3=CC=CC(=C32)C4=C1COC(=O)C4",180.805,4.3843473
"10173","CN1CC(C=C2C1CC3=CNC4=CC=CC2=C34)C(=O)N",203.937,4.3359135
"10175","COC1=CC(=C(C(=C1)O)C(=O)C2=CC=CC=C2)O",155.983,4.3633956
"10176","C1CC2=C3C1=CC=CC3=CC4=C2C=CC5=CC=CC=C54",182.321,3.686955
"10178","CN(C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]",108.087,4.2757794
"10179","C1=C(C=C(C(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O",109.905,5.1587439
"10180","CCN(CC)CCNC1=C2C(=C(C=C1)C)SC3=CC=CC=C3C2=O",268.574,3.4453302
"10184","C1=CC=C2C(=C1)C=CC3=C2C(=O)C4=CC=CC=C34",142.041,3.3949917
"10185","C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O",170.575,4.0099377
"10187","C1=CC2=CC3=C(C(=CC=C3)O)C(=C2C(=C1)O)O",138.261,3.3120012
"10189","CC1=CC(=O)C2=C(C=C(C=C2O1)OC)O",129.252,4.6586241
"10191","CC=C1CC(C(C(=O)OCC2=CCN3C2C(CC3)OC1=O)(CO)O)C",279.666,4.9826952
"10194","CC1=CC(=C(C(=C1)C)C(=O)O)C",132.462,5.7160047
"10195","C1(C(=O)NC(=O)NC1=O)[N+](=O)[O-]",65.202,5.3867637
"10196","CC=C1CC(=C)C(C(=O)OCC2=CCN3C2C(CC3)OC1=O)(C)O",260.375,4.9429686
"10198","C1CN2CC=C(C2C1O)CO",136.861,5.4330207
"10199","C1C2=CC=CC=C2C(=O)N1",89.295,5.8052535
"10200","C1=CC=C2C(=C1)C(=CN2)S",86.16,5.2809168
"10201","CC1C2CCC3(C=CC(=O)C(=C3C2OC1=O)C)C",200.715,4.3767285
"10203","CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O",304.147,5.9279706
"10204","CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C",288.998,5.0678625
"10205","CC1=CC(=O)C2=C(C1=O)C=CC=C2O",110.768,3.6994716
"10207","C1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C=C3C2=O)CO)O",149.556,3.3754005
"10208","CC1=CC(=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)O)O",145.479,3.469275
"10209","CC1=C(C2=CC=CC=C2C(=C1)O)O",122.112,4.2368691
"10210","C1=CC=C(C(=C1)C2=CC=CC=C2C(=O)O)C(=O)O",141.727,5.210715
"10211","CC(C)(C(COC1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)O)O",222.243,4.1013633
"10212","CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C",178.126,4.1612253
"10213","C1CCC(C(C1)N(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O",253.334,5.9910978
"10217","COC1=C(C2=C(C=C1)C=C3C4=CC5=C(C=C4CCN3C2)OCO5)OC",237.15,3.59172
"10220","COC1=C(C2=C(CC3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)OC",266.336,5.4926106
"10221","CC1=C(C2=CC=CC=C2C(=O)C1=O)O",110.959,3.5408373
"10222","CC1=CC=CC2=C1C=CC3=C2C=CC(=C3)C(C)C",202.764,4.6276047
"10223","CC1=CC2C(CCC(=C2CC1)C)C(C)C",233.955,4.2706095
"10224","CC1CCC(C2=C1C=CC(=C2)C)C(C)C",220.218,6.2098662
"10225","CC1=CC2=C(C=CC(=C2C=C1)C)C(C)C",190.284,4.6765827
"10227","COC1=C(C=C2C(=C1)C(=C3C=COC3=N2)OC)OC",167.753,4.2654396
"10228","CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C",185.619,4.3574094
"10229","C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)O",131.565,4.5938643
"10230","C1=CC=C2C(=C1)C(=NN=C2NN)NN",128.357,4.1127915
"10231","COC1=C(C2=C(C=C1CC=C)OCO2)OC",162.35,5.662401
"10232","C1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=CC=C3)C4=CC=CC=C4",208.519,4.1476203
"10233","CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)O)O)OC",261.614,5.5141065
"10234","CCC(C)C1=CC(=CC(=C1OC(=O)C=C(C)C)[N+](=O)[O-])[N+](=O)[O-]",217.365,4.6491006
"10235","C1C2CNCC1C3=CC=CC(=O)N3C2",158.352,4.7582127
"10236","C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O",91.608,4.4001291
"10237","CN1CCC2=CC3=C(C=C2C1C4C5=C(C6=C(C=C5)OCO6)C(=O)O4)OCO3",229.084,4.337274
"10239","C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2O)C(=O)O",157.654,4.1843538
"10240","CCCCSC1=CC=C(C=C1)C(C2=CC=CC=C2)SCCN(C)C",302.012,4.976709
"10241","C1=CC=C2C(=C1)C3=CC=CC=C3C2=O",112.662,3.9930675
"10242","C1CN2C(=NC3=CC=CC=C3C2=O)C1O",131.384,5.1339828
"10243","C1=CC=C2C(=C1)C(=CC=N2)C(=O)O",100.646,4.5780825
"10245","CC1C2CNCC1C3=CC=CC(=O)N3C2",176.874,4.7987556
"10246","C1CCN2CC3CC(C2C1)CN4C3=CC=CC4=O",219.224,4.7310027
"10247","C1=CC=C2C(=C1)C=CC=C2N=NC3=CC=CC4=CC=CC=C43",189.031,3.1152729
"10248","COC1=CC(=CC(=C1OC)OC)CC=C",173.244,5.8711017
"10249","CN1C=CC=C1C2=CN=CC=C2",119.45,4.6986228
"10250","C1=CN=C2C(=N1)C(=O)NC(=O)N2",74.583,4.7554917
"10251","C1C(OC2=CC=CC=C2C1=O)C3=CC=CC=C3",153.662,4.7933136
"10252","CC(=O)NC(=O)C1=CC=CC=C1O",114.346,5.2229595
"10253","C1=CC=C(C(=C1)C(=O)NCC(=O)O)O",118.505,5.1475878
"10254","CC1=CC(=C(C(=C1)C)C=O)C",128.098,5.0033748
"10255","CC(=C)C1CNC(C1CC(=O)O)C(=O)O",166.615,6.4974759
"10256","C1=CC=C2C(=C1)C(=CN2)C=O",92.867,4.8039255
"10257","CN(C)CCC1=CNC2=C1C=C(C=C2)O",175.02,5.0711277
"10259","CC(C)C(C(C)OC)(C(=O)OCC1=CCN2C1CCC2)O",278.659,5.6577753
"10261","CCC=CCC1=C(CCC1=O)C",162.126,5.2866309
"10262","CC(=C(C)C(=O)O)C(=O)O",93.71,5.708658
"10263","CC1=C(C(=C(C=C1)C)C)C",140.057,6.2596605
"10264","C(C(C(C(C(=O)O)O)O)O)O",112.729,7.6397517
"10266","C(C(C(C(C(CO)O)O)O)O)N",154.807,8.3570073
"10267","C(C1C(C(C(O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O",169.47,8.0927982
"10268","C1=COC=C1C(=O)O",57.376,5.9257938
"10269","CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)OC",240.61,5.3769681
"10270","CC1CCC2C1C3C(C3(C)C)CCC2=C",234.762,6.8120235
"10271","C1=C(C=C(C(=C1[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-]",86.877,3.9130701
"10272","CCC(C)C1=CN=C(C(=O)N1O)CC(C)C",206.947,4.5546819
"10273","C1=CN=CC(=C1C(=O)O)C(=O)O",80.581,5.1410574
"10275","C1=CC=C(C=C1)C2=C(N=C(S2)N)N",114.274,4.2804051
"10276","COC1=CC(=C(C=C1C(=O)O)OC)OC",143.163,4.8205236
"10277","CC1=CC=CC2=C1C=C(C=C2)C(C)C",171.59,4.7397099
"10278","COC(=O)C1=CC=CC=C1OC2C(C(C(C(O2)COC3C(C(C(CO3)O)O)O)O)O)O",309.892,4.9590225
"10279","CC(=O)C1=C(C=CC(=C1)O)O",98.45,3.9356544
"10280","C(C(C1C(=O)C(=O)C(=O)O1)O)O",86.226,3.2477856
"10281","CC1=CC(=O)C(=CC1=O)C(C)C",132.193,3.8374263
"10282","CC1=CC(C(CC1)C(C)C)O",173.603,6.93855
"10283","C1=CC(=C(C=C1O)Cl)[N+](=O)[O-]",67.101,4.7514102
"10284","C1=CC=C2C(=C1)C=CNC2=O",93.474,4.8039255
"10285","CC1=CC=NC2=CC=CC=C12",108.134,4.8746715
"10286","C1=CC=C2C(=C1)C(=O)C=CO2",85.197,5.0700393
"10288","CC1=CC(=C2C(=C1)C=C3C=CC=C(C3=C2O)O)O",155.942,3.3427485
"10290","CCN(CC)CCCC(C)NC1=C2C(=CC(=C1)OC)C=CC=N2",303.201,3.8292633
"10291","C12=C(NC(=O)C(=O)N1)NC(=NC2=O)N",89.414,4.4817591
"10292","C1=CC=C(C(=C1)C2=CC=C(C=C2)N)N",142.488,4.8904533
"10295","C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3S2",114.673,4.0932003
"10296","CC(C1=CC=CC=C1)C(=O)O",114.368,6.2874147
"10297","CC(C(C1=CC=CC=C1)O)N",137.347,6.397071
"10298","CN(C)C1=CC=C(C=C1)C(=N)C2=CC=C(C=C2)N(C)C",232.799,4.3914219
"10299","C1=CC(=CC=C1C(C(=O)O)O)Cl",94.142,5.9946351
"10300","C1CCC(=C(C1)NO)N=O",109.935,3.3490068
"10301","C1COC2=CC=CC=C2O1",96.3,5.8373613
"10302","CC1C2=CC(=C(C=C2CCN1)OC)OC",182.624,5.7255282
"10303","CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O",186.851,3.1226196
"10305","C1=CC=C(C=C1)C2=NC(=NC(=N2)C3=CC=CC=C3)C4=CC=CC=C4",204.881,4.8463731
"10306","CN(C)CCN(CC1=CC=CS1)C2=CC=CC=C2",215.023,4.8031092
"10307","C1=CC=C2C=C(C=CC2=C1)N(CCCl)CCCl",173.948,4.2989079
